,Price per Unit,Units Sold,Total Sales,Operating Margin,Year,Sales Method_Online,Sales Method_Outlet
7902,35,184,6440,37,2020,0,1
7903,43,233,10019,54,2020,0,1
7904,34,270,9180,38,2020,0,1
7905,31,306,9486,40,2020,0,1
7906,34,281,9554,39,2020,0,1
7907,36,230,8280,50,2020,0,1
7908,30,195,5850,32,2020,0,1
7909,44,289,12716,57,2020,0,1
7910,32,333,10656,40,2020,0,1
7911,34,333,11322,42,2020,0,1
7912,38,298,11324,38,2020,0,1
7913,36,210,7560,52,2020,0,1
7914,30,208,6240,36,2020,0,1
7915,41,306,12546,55,2020,0,1
7916,30,264,7920,39,2020,0,1
7917,33,248,8184,23,2020,0,1
7918,33,271,8943,42,2020,0,1
7919,35,219,7665,36,2020,0,1
7920,38,173,6574,54,2020,0,1
7921,36,233,8388,21,2020,0,1
7922,28,289,8092,42,2020,0,1
7923,36,239,8604,25,2020,0,1
7924,40,247,9880,41,2020,0,1
7925,39,190,7410,34,2020,0,1
7926,42,165,6930,57,2020,0,1
7927,33,210,6930,22,2020,0,1
7928,36,272,9792,39,2020,0,1
7929,39,231,9009,23,2020,0,1
7930,47,210,9870,42,2020,0,1
7931,48,204,9792,32,2020,0,1
7932,51,170,8670,54,2020,0,1
7933,41,245,10045,20,2020,0,1
7934,40,271,10840,38,2020,0,1
7935,51,216,11016,25,2020,0,1
7936,46,254,11684,39,2020,0,1
7937,48,188,9024,34,2020,0,1
7938,47,158,7426,56,2020,0,1
7939,62,245,15190,19,2020,0,1
7940,44,270,11880,44,2020,0,1
7941,51,233,11883,27,2021,0,1
7942,46,225,10350,44,2021,0,1
7943,42,228,9576,42,2021,0,1
7944,49,182,8918,57,2021,0,1
7945,58,225,13050,23,2021,0,1
7946,41,341,13981,43,2021,0,1
7947,50,256,12800,30,2021,0,1
7948,42,281,11802,45,2021,0,1
7949,41,224,9184,41,2021,0,1
7950,44,196,8624,61,2021,0,1
7951,60,306,18360,26,2021,0,1
7952,41,338,13858,38,2021,0,1
7953,49,263,12887,24,2021,0,1
7954,46,264,12144,40,2021,0,1
7955,46,247,11362,36,2021,0,1
7956,44,240,10560,56,2021,0,1
7957,56,264,14784,19,2021,0,1
7958,45,302,13590,40,2021,0,1
7959,47,278,13066,22,2021,0,1
7960,51,248,12648,39,2021,0,1
7961,52,255,13260,34,2021,0,1
7962,59,263,15517,57,2021,0,1
7963,60,254,15240,22,2021,0,1
7964,40,287,11480,35,2021,0,1
7965,42,287,12054,17,2021,0,1
7966,39,248,9672,34,2021,0,1
7967,39,247,9633,27,2021,0,1
7968,43,225,9675,48,2021,0,1
7969,51,264,13464,15,2021,0,1
7970,36,289,10404,33,2021,0,1
7971,39,280,10920,18,2021,0,1
7972,42,210,8820,33,2021,0,1
7973,42,223,9366,31,2021,0,1
7974,50,221,11050,47,2021,0,1
7975,46,224,10304,12,2021,0,1
7976,39,263,10257,35,2021,0,1
7977,46,306,14076,20,2021,0,1
7978,40,247,9880,34,2021,0,1
7979,37,210,7770,29,2021,0,1
7980,51,228,11628,47,2021,0,1
7981,56,256,14336,15,2021,0,1
7982,40,322,12880,33,2021,0,1
7983,46,332,15272,21,2021,0,1
7984,44,256,11264,33,2021,0,1
7985,40,271,10840,30,2021,0,1
7986,43,245,10535,52,2021,0,1
7987,50,256,12800,17,2021,0,1
7988,26,224,5824,43,2021,0,1
7989,35,224,7840,30,2021,0,1
7990,36,217,7812,42,2021,0,1
7991,33,182,6006,38,2021,0,1
7992,36,155,5580,59,2021,0,1
7993,29,210,6090,23,2021,0,1
7994,28,240,6720,46,2021,0,1
7995,30,215,6450,31,2021,0,1
7996,33,223,7359,42,2021,0,1
7997,34,179,6086,41,2021,0,1
7998,40,140,5600,57,2021,0,1
7999,32,208,6656,26,2021,0,1
8000,24,264,6336,44,2021,0,1
8001,36,228,8208,28,2021,0,1
8002,33,221,7293,46,2021,0,1
8003,36,176,6336,39,2021,0,1
8004,36,128,4608,59,2021,0,1
8005,33,194,6402,23,2021,0,1
8006,31,248,7688,46,2021,0,1
8007,34,210,7140,29,2021,0,1
8008,38,206,7828,47,2021,0,1
8009,31,173,5363,38,2021,0,1
8010,38,149,5662,61,2021,0,1
8011,49,198,9702,27,2021,0,1
8012,32,240,7680,47,2021,0,1
8013,34,221,7514,30,2021,0,1
8014,36,215,7740,45,2021,0,1
8015,33,193,6369,38,2021,0,1
8016,38,140,5320,59,2021,0,1
8017,43,206,8858,22,2021,0,1
8018,36,297,10692,44,2021,0,1
8019,35,225,7875,30,2021,0,1
8020,35,233,8155,42,2021,0,1
8021,32,194,6208,37,2021,0,1
8022,39,165,6435,60,2021,0,1
8023,48,264,12672,22,2021,0,1
8024,30,285,8550,47,2021,0,1
8025,37,272,10064,29,2021,0,1
8026,33,240,7920,46,2021,0,1
8027,29,228,6612,40,2021,0,1
8028,38,224,8512,60,2021,0,1
8029,51,224,11424,23,2021,0,1
8030,36,306,11016,45,2021,0,1
8031,41,264,10824,31,2021,0,1
8032,34,232,7888,44,2021,0,1
8033,36,223,8028,38,2021,0,1
8034,43,230,9890,62,2021,0,1
8035,46,208,9568,23,2021,0,1
8036,38,289,10982,46,2021,0,1
8037,39,264,10296,27,2021,0,1
8038,38,210,7980,45,2021,0,1
8039,39,195,7605,40,2021,0,1
8040,44,195,8580,62,2021,0,1
8041,49,210,10290,22,2021,0,1
8042,36,256,9216,47,2021,0,1
8043,43,264,11352,30,2021,0,1
8044,33,208,6864,42,2021,0,1
8045,33,213,7029,42,2021,0,1
8046,46,210,9660,62,2021,0,1
8047,46,208,9568,24,2021,0,1
8048,40,272,10880,46,2021,0,1
8049,42,264,11088,30,2021,0,1
8050,35,223,7805,46,2021,0,1
8051,33,221,7293,42,2021,0,1
8052,46,204,9384,57,2021,0,1
8053,49,238,11662,24,2021,0,1
8054,39,315,12285,46,2021,0,1
8055,42,288,12096,28,2021,0,1
8056,39,231,9009,46,2021,0,1
8057,35,224,7840,40,2021,0,1
8058,43,219,9417,62,2021,0,1
8059,44,232,10208,25,2021,0,1
8060,36,147,5292,45,2021,0,1
8061,31,91,2821,41,2021,0,1
8062,24,94,2256,39,2021,0,1
8063,27,41,1107,46,2021,0,1
8064,26,113,2938,27,2021,0,1
8065,24,163,3912,48,2021,0,1
8066,19,230,4370,32,2021,0,1
8067,23,215,4945,36,2021,0,1
8068,27,143,3861,35,2021,0,1
8069,28,136,3808,45,2021,0,1
8070,26,93,2418,32,2021,0,1
8071,26,155,4030,51,2021,0,1
8072,21,203,4263,39,2021,0,1
8073,31,236,7316,40,2021,0,1
8074,20,155,3100,38,2021,0,1
8075,26,140,3640,47,2021,0,1
8076,29,96,2784,37,2021,0,1
8077,27,153,4131,54,2021,0,1
8078,13,231,3003,40,2021,0,1
8079,21,210,4410,40,2021,0,1
8080,20,179,3580,39,2021,0,1
8081,20,149,2980,49,2021,0,1
8082,26,107,2782,36,2021,0,1
8083,22,210,4620,57,2021,0,1
8084,13,233,3029,38,2021,0,1
8085,22,248,5456,42,2021,0,1
8086,19,200,3800,40,2021,0,1
8087,27,182,4914,49,2021,0,1
8088,38,153,5814,36,2021,0,1
8089,34,264,8976,52,2021,0,1
8090,30,256,7680,37,2021,0,1
8091,40,280,11200,41,2021,0,1
8092,30,215,6450,39,2021,0,1
8093,29,192,5568,49,2021,0,1
8094,40,150,6000,37,2021,0,1
8095,42,280,11760,55,2021,0,1
8096,34,256,8704,42,2021,0,1
8097,34,264,8976,42,2021,0,1
8098,33,322,10626,42,2021,0,1
8099,32,201,6432,55,2021,0,1
8100,39,184,7176,38,2021,0,1
8101,47,272,12784,57,2021,0,1
8102,34,248,8432,43,2021,0,1
8103,43,256,11008,46,2021,0,1
8104,35,332,11620,47,2021,0,1
8105,38,158,6004,54,2021,0,1
8106,43,158,6794,41,2021,0,1
8107,43,240,10320,60,2021,0,1
8108,38,232,8816,46,2021,0,1
8109,38,203,7714,47,2021,0,1
8110,47,254,11938,45,2021,0,1
8111,41,135,5535,55,2021,0,1
8112,37,149,5513,40,2021,0,1
8113,33,236,7788,59,2021,0,1
8114,30,213,6390,44,2021,0,1
8115,29,219,6351,47,2021,0,1
8116,32,190,6080,44,2021,0,1
8117,30,145,4350,54,2021,0,1
8118,30,128,3840,40,2021,0,1
8119,39,190,7410,58,2021,0,1
8120,31,225,6975,43,2021,0,1
8121,27,218,5886,45,2021,0,1
8122,51,228,11628,44,2021,0,1
8123,50,160,8000,52,2021,0,1
8124,46,162,7452,39,2021,0,1
8125,51,236,12036,61,2021,0,1
8126,46,281,12926,47,2021,0,1
8127,39,248,9672,42,2021,0,1
8128,46,239,10994,44,2021,0,1
8129,44,190,8360,56,2021,0,1
8130,47,168,7896,37,2021,0,1
8131,54,256,13824,60,2021,0,1
8132,34,128,4352,62,2021,0,1
8133,34,68,2312,39,2021,0,1
8134,28,72,2016,42,2021,0,1
8135,28,23,644,43,2021,0,1
8136,42,41,1722,41,2021,0,1
8137,32,70,2240,34,2021,0,1
8138,32,166,5312,60,2021,0,1
8139,32,44,1408,40,2021,0,1
8140,25,54,1350,45,2021,0,1
8141,28,17,476,42,2021,0,1
8142,39,40,1560,37,2021,0,1
8143,30,74,2220,35,2021,0,1
8144,39,156,6084,58,2021,0,1
8145,33,53,1749,37,2021,0,1
8146,29,58,1682,45,2021,0,1
8147,32,8,256,44,2021,0,1
8148,41,24,984,34,2021,0,1
8149,38,61,2318,31,2021,0,1
8150,35,140,4900,57,2021,0,1
8151,37,51,1887,32,2021,0,1
8152,27,51,1377,42,2021,0,1
8153,36,24,864,38,2021,0,1
8154,45,26,1170,37,2021,0,1
8155,39,64,2496,27,2021,0,1
8156,44,150,6600,52,2021,0,1
8157,40,54,2160,33,2021,0,1
8158,38,53,2014,37,2021,0,1
8159,42,34,1428,40,2021,0,1
8160,51,39,1989,37,2021,0,1
8161,51,78,3978,37,2021,0,1
8162,49,170,8330,57,2021,0,1
8163,41,85,3485,39,2021,0,1
8164,42,54,2268,43,2021,0,1
8165,43,53,2279,47,2021,0,1
8166,43,48,2064,42,2021,0,1
8167,52,105,5460,35,2021,0,1
8168,49,175,8575,57,2021,0,1
8169,45,99,4455,39,2021,0,1
8170,43,72,3096,43,2021,0,1
8171,39,56,2184,47,2021,0,1
8172,50,64,3200,40,2021,0,1
8173,50,116,5800,36,2021,0,1
8174,51,179,9129,58,2021,0,1
8175,44,102,4488,42,2021,0,1
8176,38,79,3002,47,2021,0,1
8177,43,62,2666,46,2021,0,1
8178,46,54,2484,39,2021,0,1
8179,49,123,6027,36,2021,0,1
8180,46,162,7452,52,2021,0,1
8181,40,91,3640,34,2021,0,1
8182,32,60,1920,40,2021,0,1
8183,32,53,1696,41,2021,0,1
8184,36,41,1476,34,2021,0,1
8185,48,79,3792,31,2021,0,1
8186,47,124,5828,53,2021,0,1
8187,35,68,2380,32,2021,0,1
8188,38,38,1444,38,2021,0,1
8189,40,34,1360,38,2021,0,1
8190,43,30,1290,33,2021,0,1
8191,42,74,3108,32,2021,0,1
8192,48,124,5952,60,2021,0,1
8193,43,68,2924,42,2021,0,1
8194,47,66,3102,44,2021,0,1
8195,43,60,2580,46,2021,0,1
8196,51,48,2448,39,2021,0,1
8197,53,75,3975,36,2021,0,1
8198,53,143,7579,61,2021,0,1
8199,47,85,3995,41,2021,0,1
8200,44,79,3476,44,2021,0,1
8201,40,53,2120,45,2021,0,1
8202,46,56,2576,39,2021,0,1
8203,53,83,4399,32,2020,0,1
8204,27,158,4266,42,2020,0,1
8205,35,135,4725,31,2020,0,1
8206,36,140,5040,47,2020,0,1
8207,34,90,3060,41,2020,0,1
8208,37,80,2960,57,2020,0,1
8209,36,166,5976,24,2020,0,1
8210,27,173,4671,43,2020,0,1
8211,35,145,5075,31,2020,0,1
8212,31,140,4340,43,2020,0,1
8213,30,85,2550,41,2020,0,1
8214,37,70,2590,61,2020,0,1
8215,31,140,4340,23,2020,0,1
8216,31,182,5642,45,2020,0,1
8217,42,124,5208,32,2020,0,1
8218,43,128,5504,47,2020,0,1
8219,41,93,3813,41,2020,0,1
8220,44,60,2640,62,2020,0,1
8221,39,124,4836,26,2020,0,1
8222,41,171,7011,42,2020,0,1
8223,46,116,5336,29,2020,0,1
8224,47,120,5640,45,2020,0,1
8225,40,90,3600,41,2020,0,1
8226,47,62,2914,61,2020,0,1
8227,54,123,6642,27,2020,0,1
8228,43,171,7353,48,2020,0,1
8229,43,120,5160,35,2020,0,1
8230,49,132,6468,47,2020,0,1
8231,47,105,4935,46,2020,0,1
8232,43,66,2838,66,2020,0,1
8233,54,140,7560,32,2020,0,1
8234,47,245,11515,50,2020,0,1
8235,51,182,9282,36,2020,0,1
8236,46,176,8096,48,2020,0,1
8237,47,145,6815,45,2020,0,1
8238,47,105,4935,65,2020,0,1
8239,57,192,10944,28,2020,0,1
8240,48,233,11184,44,2020,0,1
8241,46,204,9384,27,2020,0,1
8242,47,171,8037,45,2020,0,1
8243,46,140,6440,42,2020,0,1
8244,47,150,7050,59,2020,0,1
8245,61,170,10370,27,2020,0,1
8246,44,238,10472,46,2020,0,1
8247,56,208,11648,29,2020,0,1
8248,44,179,7876,42,2020,0,1
8249,42,152,6384,42,2020,0,1
8250,50,152,7600,59,2020,0,1
8251,55,128,7040,26,2020,0,1
8252,41,186,7626,38,2020,0,1
8253,51,180,9180,27,2020,0,1
8254,46,144,6624,41,2020,0,1
8255,43,124,5332,35,2020,0,1
8256,53,128,6784,53,2020,0,1
8257,54,140,7560,21,2020,0,1
8258,47,171,8037,40,2020,0,1
8259,50,193,9650,25,2020,0,1
8260,47,113,5311,42,2020,0,1
8261,43,119,5117,33,2020,0,1
8262,48,107,5136,54,2020,0,1
8263,53,120,6360,22,2020,0,1
8264,47,196,9212,42,2020,0,1
8265,52,201,10452,25,2020,0,1
8266,44,140,6160,42,2020,0,1
8267,43,132,5676,35,2020,0,1
8268,46,119,5474,54,2020,0,1
8269,51,162,8262,21,2020,0,1
8270,47,216,10152,37,2020,0,1
8271,50,209,10450,25,2020,0,1
8272,47,166,7802,42,2020,0,1
8273,40,166,6640,36,2020,0,1
8274,49,136,6664,54,2020,0,1
8275,56,170,9520,18,2020,0,1
8276,20,149,2980,40,2020,0,1
8277,31,145,4495,25,2020,0,1
8278,26,128,3328,42,2020,0,1
8279,26,96,2496,34,2020,0,1
8280,30,123,3690,34,2021,0,1
8281,24,170,4080,53,2021,0,1
8282,18,202,3636,37,2021,0,1
8283,23,219,5037,39,2021,0,1
8284,23,140,3220,39,2021,0,1
8285,28,128,3584,49,2021,0,1
8286,29,94,2726,32,2021,0,1
8287,28,143,4004,56,2021,0,1
8288,20,221,4420,43,2021,0,1
8289,31,195,6045,47,2021,0,1
8290,22,166,3652,43,2021,0,1
8291,25,124,3100,56,2021,0,1
8292,27,88,2376,41,2021,0,1
8293,25,145,3625,61,2021,0,1
8294,13,203,2639,45,2021,0,1
8295,17,203,3451,42,2021,0,1
8296,15,170,2550,44,2021,0,1
8297,20,128,2560,56,2021,0,1
8298,20,105,2100,38,2021,0,1
8299,18,196,3528,61,2021,0,1
8300,12,247,2964,45,2021,0,1
8301,20,240,4800,44,2021,0,1
8302,14,204,2856,46,2021,0,1
8303,20,179,3580,54,2021,0,1
8304,33,132,4356,41,2021,0,1
8305,31,271,8401,59,2021,0,1
8306,28,256,7168,47,2021,0,1
8307,32,240,7680,47,2021,0,1
8308,26,202,5252,44,2021,0,1
8309,29,198,5742,56,2021,0,1
8310,30,150,4500,39,2021,0,1
8311,37,306,11322,59,2021,0,1
8312,29,272,7888,50,2021,0,1
8313,30,264,7920,50,2021,0,1
8314,30,322,9660,50,2021,0,1
8315,32,196,6272,61,2021,0,1
8316,33,182,6006,45,2021,0,1
8317,38,272,10336,62,2021,0,1
8318,29,233,6757,51,2021,0,1
8319,44,271,11924,51,2021,0,1
8320,39,314,12246,47,2021,0,1
8321,32,162,5184,59,2021,0,1
8322,35,143,5005,45,2021,0,1
8323,40,232,9280,67,2021,0,1
8324,40,209,8360,50,2021,0,1
8325,33,213,7029,47,2021,0,1
8326,40,203,8120,51,2021,0,1
8327,40,136,5440,57,2021,0,1
8328,39,120,4680,43,2021,0,1
8329,30,219,6570,62,2021,0,1
8330,28,201,5628,52,2021,0,1
8331,25,178,4450,48,2021,0,1
8332,27,163,4401,48,2021,0,1
8333,30,131,3930,60,2021,0,1
8334,28,109,3052,44,2021,0,1
8335,29,179,5191,67,2021,0,1
8336,24,203,4872,48,2021,0,1
8337,21,223,4683,49,2021,0,1
8338,37,204,7548,47,2021,0,1
8339,38,157,5966,62,2021,0,1
8340,43,140,6020,46,2021,0,1
8341,43,202,8686,66,2021,0,1
8342,39,248,9672,48,2021,0,1
8343,37,264,9768,49,2021,0,1
8344,44,210,9240,51,2021,0,1
8345,44,176,7744,60,2021,0,1
8346,38,160,6080,47,2021,0,1
8347,49,225,11025,63,2021,0,1
8348,27,140,3780,44,2021,0,1
8349,23,70,1610,41,2021,0,1
8350,19,74,1406,39,2021,0,1
8351,22,23,506,43,2021,0,1
8352,31,114,3534,41,2021,0,1
8353,24,152,3648,59,2021,0,1
8354,16,206,3296,47,2021,0,1
8355,26,192,4992,42,2021,0,1
8356,26,136,3536,44,2021,0,1
8357,24,113,2712,54,2021,0,1
8358,29,85,2465,39,2021,0,1
8359,27,144,3888,57,2021,0,1
8360,23,194,4462,49,2021,0,1
8361,32,194,6208,47,2021,0,1
8362,20,144,2880,51,2021,0,1
8363,23,116,2668,61,2021,0,1
8364,28,88,2464,46,2021,0,1
8365,26,120,3120,66,2021,0,1
8366,15,215,3225,52,2021,0,1
8367,16,202,3232,47,2021,0,1
8368,11,152,1672,47,2021,0,1
8369,15,116,1740,60,2021,0,1
8370,19,88,1672,42,2021,0,1
8371,14,165,2310,67,2021,0,1
8372,7,224,1568,47,2021,0,1
8373,16,218,3488,49,2021,0,1
8374,11,190,2090,52,2021,0,1
8375,26,165,4290,61,2021,0,1
8376,39,132,5148,42,2021,0,1
8377,36,263,9468,66,2021,0,1
8378,30,225,6750,48,2021,0,1
8379,35,233,8155,47,2021,0,1
8380,35,228,7980,51,2021,0,1
8381,31,210,6510,60,2021,0,1
8382,38,165,6270,47,2021,0,1
8383,36,280,10080,64,2021,0,1
8384,31,256,7936,53,2021,0,1
8385,37,264,9768,55,2021,0,1
8386,31,322,9982,56,2021,0,1
8387,36,196,7056,67,2021,0,1
8388,35,179,6265,52,2021,0,1
8389,47,280,13160,70,2021,0,1
8390,27,233,6291,55,2021,0,1
8391,39,233,9087,54,2021,0,1
8392,36,278,10008,53,2021,0,1
8393,37,140,5180,64,2021,0,1
8394,42,140,5880,50,2021,0,1
8395,39,203,7917,71,2021,0,1
8396,38,206,7828,55,2021,0,1
8397,36,173,6228,55,2021,0,1
8398,47,213,10011,56,2021,0,1
8399,44,105,4620,66,2021,0,1
8400,35,116,4060,48,2021,0,1
8401,26,190,4940,72,2021,0,1
8402,20,184,3680,52,2021,0,1
8403,23,173,3979,55,2021,0,1
8404,24,166,3984,54,2021,0,1
8405,26,98,2548,67,2021,0,1
8406,22,105,2310,49,2021,0,1
8407,26,147,3822,72,2021,0,1
8408,14,188,2632,57,2021,0,1
8409,14,200,2800,52,2021,0,1
8410,33,196,6468,55,2021,0,1
8411,36,135,4860,67,2021,0,1
8412,37,149,5513,48,2021,0,1
8413,45,188,8460,69,2021,0,1
8414,46,240,11040,56,2021,0,1
8415,40,248,9920,53,2021,0,1
8416,47,217,10199,54,2021,0,1
8417,52,193,10036,63,2021,0,1
8418,40,155,6200,47,2021,0,1
8419,56,225,12600,72,2021,0,1
8420,27,140,3780,39,2021,0,1
8421,30,88,2640,41,2021,0,1
8422,23,83,1909,42,2021,0,1
8423,25,30,750,33,2021,0,1
8424,36,94,3384,37,2021,0,1
8425,44,62,2728,24,2021,0,1
8426,33,124,4092,51,2021,0,1
8427,35,171,5985,34,2021,0,1
8428,44,124,5456,31,2021,0,1
8429,47,149,7003,32,2021,0,1
8430,42,114,4788,35,2021,0,1
8431,44,60,2640,26,2021,0,1
8432,48,131,6288,47,2021,0,1
8433,47,171,8037,36,2021,0,1
8434,51,105,5355,27,2021,0,1
8435,49,132,6468,34,2021,0,1
8436,41,90,3690,35,2021,0,1
8437,47,60,2820,22,2021,0,1
8438,57,113,6441,50,2021,0,1
8439,44,201,8844,33,2021,0,1
8440,46,132,6072,28,2021,0,1
8441,46,132,6072,36,2021,0,1
8442,39,107,4173,34,2021,0,1
8443,42,68,2856,25,2021,0,1
8444,48,173,8304,47,2021,0,1
8445,50,272,13600,32,2021,0,1
8446,53,224,11872,29,2021,0,1
8447,60,238,14280,33,2021,0,1
8448,66,196,12936,37,2021,0,1
8449,71,153,10863,22,2021,0,1
8450,74,248,18352,47,2021,0,1
8451,68,297,20196,37,2021,0,1
8452,74,263,19462,28,2021,0,1
8453,72,238,17136,34,2021,0,1
8454,59,186,10974,33,2021,0,1
8455,68,208,14144,22,2021,0,1
8456,75,195,14625,47,2021,0,1
8457,68,255,17340,36,2021,0,1
8458,60,272,16320,27,2021,0,1
8459,62,231,14322,33,2021,0,1
8460,64,147,9408,33,2021,0,1
8461,63,166,10458,24,2021,0,1
8462,60,96,5760,49,2021,0,1
8463,44,155,6820,37,2021,0,1
8464,45,150,6750,31,2021,0,1
8465,39,96,3744,33,2021,0,1
8466,44,78,3432,37,2021,0,1
8467,54,94,5076,23,2021,0,1
8468,42,99,4158,49,2021,0,1
8469,39,140,5460,37,2021,0,1
8470,43,190,8170,29,2021,0,1
8471,43,128,5504,34,2021,0,1
8472,40,120,4800,35,2021,0,1
8473,47,116,5452,22,2021,0,1
8474,53,140,7420,52,2021,0,1
8475,41,188,7708,34,2021,0,1
8476,46,231,10626,32,2021,0,1
8477,44,173,7612,37,2021,0,1
8478,47,170,7990,34,2021,0,1
8479,58,147,8526,27,2021,0,1
8480,66,198,13068,50,2021,0,1
8481,58,280,16240,36,2021,0,1
8482,55,256,14080,31,2021,0,1
8483,64,204,13056,33,2021,0,1
8484,58,204,11832,34,2021,0,1
8485,64,179,11456,26,2021,0,1
8486,64,200,12800,48,2021,0,1
8487,30,272,8160,51,2021,0,1
8488,36,221,7956,40,2021,0,1
8489,26,202,5252,29,2021,0,1
8490,30,170,5100,37,2021,0,1
8491,36,193,6948,41,2021,0,1
8492,35,221,7735,55,2021,0,1
8493,36,288,10368,47,2021,0,1
8494,31,165,5115,41,2021,0,1
8495,23,204,4692,32,2021,0,1
8496,28,64,1792,41,2021,0,1
8497,29,39,1131,45,2021,0,1
8498,30,107,3210,36,2021,0,1
8499,30,162,4860,38,2021,0,1
8500,35,98,3430,41,2021,0,1
8501,43,112,4816,41,2021,0,1
8502,38,78,2964,39,2021,0,1
8503,43,33,1419,42,2021,0,1
8504,35,102,3570,36,2021,0,1
8505,38,147,5586,37,2021,0,1
8506,44,85,3740,41,2021,0,1
8507,41,114,4674,37,2021,0,1
8508,32,68,2176,42,2021,0,1
8509,40,40,1600,42,2021,0,1
8510,47,90,4230,36,2021,0,1
8511,39,175,6825,40,2021,0,1
8512,40,105,4200,41,2021,0,1
8513,37,109,4033,37,2021,0,1
8514,33,85,2805,38,2021,0,1
8515,34,54,1836,43,2021,0,1
8516,44,168,7392,35,2021,0,1
8517,37,233,8621,37,2021,0,1
8518,45,221,9945,41,2021,0,1
8519,58,208,12064,37,2021,0,1
8520,61,184,11224,41,2021,0,1
8521,68,128,8704,46,2021,0,1
8522,82,231,18942,37,2021,0,1
8523,60,272,16320,37,2021,0,1
8524,60,224,13440,38,2021,0,1
8525,62,208,12896,38,2021,0,1
8526,65,187,12155,42,2021,0,1
8527,72,210,15120,43,2021,0,1
8528,82,186,15252,33,2021,0,1
8529,67,272,18224,40,2021,0,1
8530,53,240,12720,42,2021,0,1
8531,53,215,11395,37,2021,0,1
8532,52,136,7072,39,2021,0,1
8533,51,132,6732,45,2021,0,1
8534,55,80,4400,34,2021,0,1
8535,35,149,5215,42,2021,0,1
8536,43,153,6579,39,2021,0,1
8537,34,78,2652,40,2021,0,1
8538,37,70,2590,40,2021,0,1
8539,39,74,2886,47,2021,0,1
8540,33,83,2739,36,2021,0,1
8541,28,119,3332,40,2021,0,1
8542,39,173,6747,38,2021,0,1
8543,39,119,4641,42,2021,0,1
8544,31,101,3131,37,2021,0,1
8545,42,105,4410,47,2021,0,1
8546,40,109,4360,32,2021,0,1
8547,34,173,5882,42,2021,0,1
8548,34,221,7514,37,2021,0,1
8549,33,143,4719,39,2021,0,1
8550,36,144,5184,39,2021,0,1
8551,56,136,7616,44,2021,0,1
8552,60,176,10560,33,2021,0,1
8553,49,248,12152,40,2021,0,1
8554,54,225,12150,41,2021,0,1
8555,53,165,8745,40,2021,0,1
8556,51,176,8976,39,2021,0,1
8557,59,157,9263,42,2021,0,1
8558,65,190,12350,35,2021,0,1
8559,23,233,5359,52,2021,0,1
8560,28,187,5236,47,2021,0,1
8561,18,176,3168,32,2021,0,1
8562,21,136,2856,42,2021,0,1
8563,30,140,4200,45,2021,0,1
8564,25,193,4825,58,2021,0,1
8565,26,256,6656,55,2021,0,1
8566,27,153,4131,45,2021,0,1
8567,17,170,2890,36,2021,0,1
8568,16,93,1488,42,2021,0,1
8569,28,120,3360,42,2021,0,1
8570,18,149,2682,55,2021,0,1
8571,20,228,4560,43,2021,0,1
8572,22,105,2310,40,2021,0,1
8573,16,140,2240,39,2021,0,1
8574,20,75,1500,42,2021,0,1
8575,28,90,2520,40,2021,0,1
8576,21,140,2940,57,2021,0,1
8577,20,194,3880,46,2021,0,1
8578,20,111,2220,37,2021,0,1
8579,10,107,1070,41,2021,0,1
8580,14,75,1050,45,2021,0,1
8581,24,88,2112,39,2021,0,1
8582,20,136,2720,52,2021,0,1
8583,27,228,6156,43,2021,0,1
8584,22,128,2816,42,2021,0,1
8585,19,109,2071,38,2021,0,1
8586,19,94,1786,43,2021,0,1
8587,29,90,2610,42,2021,0,1
8588,32,128,4096,57,2021,0,1
8589,21,208,4368,43,2021,0,1
8590,18,132,2376,40,2021,0,1
8591,13,128,1664,37,2021,0,1
8592,13,132,1716,43,2021,0,1
8593,24,132,3168,37,2021,0,1
8594,32,190,6080,54,2021,0,1
8595,28,248,6944,43,2021,0,1
8596,20,182,3640,39,2021,0,1
8597,19,157,2983,39,2021,0,1
8598,16,128,2048,47,2021,0,1
8599,28,140,3920,38,2021,0,1
8600,32,204,6528,55,2021,0,1
8601,27,248,6696,47,2021,0,1
8602,28,179,5012,42,2021,0,1
8603,23,158,3634,41,2021,0,1
8604,14,124,1736,47,2021,0,1
8605,23,109,2507,39,2021,0,1
8606,27,184,4968,57,2021,0,1
8607,23,228,5244,45,2021,0,1
8608,19,158,3002,38,2021,0,1
8609,7,105,735,42,2021,0,1
8610,7,111,777,46,2021,0,1
8611,16,114,1824,41,2021,0,1
8612,18,132,2376,57,2021,0,1
8613,24,201,4824,47,2021,0,1
8614,14,132,1848,40,2021,0,1
8615,13,90,1170,41,2021,0,1
8616,13,94,1222,46,2021,0,1
8617,20,85,1700,39,2021,0,1
8618,25,140,3500,54,2021,0,1
8619,22,165,3630,43,2021,0,1
8620,14,136,1904,39,2021,0,1
8621,14,107,1498,42,2021,0,1
8622,15,124,1860,42,2021,0,1
8623,28,123,3444,38,2021,0,1
8624,35,158,5530,55,2021,0,1
8625,29,231,6699,46,2021,0,1
8626,22,170,3740,42,2021,0,1
8627,20,153,3060,37,2021,0,1
8628,22,136,2992,42,2021,0,1
8629,27,124,3348,41,2021,0,1
8630,29,170,4930,52,2021,0,1
8631,24,109,2616,37,2021,0,1
8632,29,123,3567,40,2021,0,1
8633,31,105,3255,39,2021,0,1
8634,30,68,2040,38,2021,0,1
8635,35,53,1855,46,2021,0,1
